id,rpt_yr,grad_date,orig_major,grad_major,current_major,biol_108,biol_109,exsc_110,exsc_140,act_english,act_math,act_reading,act_science,act_composite,sat_verbal,sat_math,sat_composite
378816,2008,,EXSC,,,1,,3.67,,27,19,19,22,22,,,
383855,2008,5/12/2012,BA  ,PSYC,,,,,,24,23,27,23,24,,,
394140,2008,5/12/2012,PNRS,NURS,,2,2,,,21,20,24,22,21,,,
394149,2008,5/12/2012,PSYC,ART ,,,,,,26,20,18,23,22,,,
395299,2008,5/12/2012,ELED,ELED,,,,,,28,21,31,22,24,,,
395376,2008,5/12/2012,UNDE,PSYC,,2,2.67,,3.33,21,16,18,23,20,,,
396604,2008,5/12/2012,PRT ,R.T.,,2,2,,,23,25,26,23,24,,,
420399,2008,5/12/2012,EXSC,EXSC,,2.33,2.33,4,3,28,28,25,24,25,580,610,1190
421704,2008,5/12/2012,HIST,HIST,,,,,,22,18,28,24,23,,,
413453,2009,5/11/2013,BIOL,BIOL,,,,,,24,24,27,18,23,,,
452459,2010,5/9/2015,MATH,EXSC,,2,2,3,4,23,27,21,23,23,,,
491544,2009,5/11/2013,HIST,MATH,,,,,,30,27,33,26,29,,,
638100,2010,8/12/2014,UNDE,PS  ,,,,,4,25,24,25,26,25,,,
677650,2011,,ENGL,,,,,,,18,22,18,24,19,,,
425166,2008,5/12/2012,ART ,ART ,,,,,,25,21,23,24,23,,,
510798,2012,,ACCT,,ACCT,,,,,32,32,29,31,31,,,
662310,2012,,BIOL,,,3,3,,,30,26,28,28,26,520,630,1150
663038,2012,,PNRS,,ENGL,2.67,,,,34,20,31,25,27,,,
666816,2012,,EXSC,,,,,,,22,19,25,24,22,550,500,1050
666912,2012,,ELED,,ELED,,,,,28,26,32,25,27,,,
673003,2012,,PSYC,,PSYC,,,,,28,20,25,19,23,590,520,1110
673669,2012,,UNDE,,BA  ,,,,,24,23,25,25,24,,,
674271,2012,,FLIS,,,,,,,21,23,20,19,21,490,520,1010
870252,2012,,BMB ,,BMB ,,,,,31,28,35,29,30,,,
882906,2012,,BIOL,,BIOL,,,,,26,28,32,28,28,580,550,1130
907849,2012,,UNDE,,PSYC,4,,,,32,25,32,25,29,,,
909482,2012,,HIST,,COMM,,,,0.67,19,17,23,19,19,,,
946745,2012,,ENVI,,ENVS,,,,,28,25,33,29,28,,,
958576,2012,,BA  ,,BA  ,,,,,28,20,34,25,26,,,
971390,2012,,ACCT,,,,,,,23,17,24,20,21,,,
990524,2012,,FLIS,,MUS ,,,,,24,24,24,24,24,,,
996543,2012,,EXSC,,,1,,3,1,21,18,22,21,20,,,
997983,2012,,PSYC,,,,,,,25,26,26,23,25,,,
1001235,2012,,BA  ,,,,,,,28,24,29,31,28,,,
1001789,2012,,CJS.,,,,,,,,,,,,520,530,1050
1004963,2012,,BIOL,,CHEM,,,,,29,30,32,33,31,,,
1004966,2012,,UNDE,,,,,,,18,16,27,19,20,,,
1005237,2012,,ACCT,,ACCT,,,,,30,25,21,24,25,,,
1005531,2012,,BIOL,,,0.67,,,,26,17,24,23,23,,,
1005575,2012,,EXSC,,P.T.,4,4,4,4,33,31,29,29,30,,,
1007288,2012,,ENGL,,ENGL,,,,,33,28,34,30,31,,,
1007485,2012,,EXSC,,USEC,,,,,,,,,,500,440,940
1007509,2012,,PNRS,,NURS,3.33,3,,,27,22,27,23,25,510,510,1020
1008023,2012,,ENVI,,ENVS,,,,,21,26,29,27,26,,,
1008736,2012,,UNDE,,COMM,,,,,29,26,26,29,29,590,590,1180
1009189,2012,,PSYC,,,,,,,23,21,22,23,22,,,
1010886,2012,,UNDE,,,,,,,21,25,24,23,23,,,
1011812,2012,,PS  ,,PS  ,,,,,25,30,26,25,27,,,
1011971,2012,,PSYC,,PSYC,,,,,31,26,30,25,28,,,
1012530,2012,,MUST,,MUS ,,,,,24,27,31,27,27,620,630,1250
1013505,2012,,PNRS,,EXSC,3,2,2.67,3,22,24,19,18,21,450,470,920
1014038,2012,,UNDE,,COMM,,,,,21,20,20,21,21,,,
1015308,2012,,BIOL,,FINA,,,,,24,25,24,24,24,,,
1016623,2012,,ENGL,,THEA,,,,,29,28,27,24,27,620,600,1220
1017807,2012,,SPAN,,,,,,,32,18,35,25,28,,,
1018038,2012,,ART ,,,,,,,25,23,14,22,21,,,
1024520,2012,,PSYC,,NURS,3,3,,,28,19,25,21,23,,,
1024532,2012,,BMB ,,BMB ,,,,,35,35,33,36,34,,,
1026524,2012,,ELED,,,2,,4,2,20,18,22,19,20,,,
1034456,2012,,MATH,,,,,,,24,26,26,25,25,,,
1034480,2012,,PNRS,,NURS,3,3.67,,,23,22,19,21,21,,,
107083,2013,,CHEM,,,,,,,27,28,22,27,25,,,
422168,2013,,UNDE,,,,,,,22,18,21,14,19,,,
472154,2013,,COMM,,COMM,2,,0,4,32,27,28,25,28,600,650,1240
637715,2013,,UNDE,,BIOL,,,,,22,24,23,24,23,,,
970579,2013,,PSYC,,ELED,,,,,21,17,22,21,20,,,
988246,2013,,PNRS,,NURS,4,4,,,22,23,24,25,24,,,
383486,2009,5/10/2014,PNRS,NURS,,2,2,,,15,17,21,22,19,410,420,830
394940,2009,5/11/2013,ACCT,ELED,,,,,,28,28,26,26,27,,,
404161,2009,5/11/2013,PNRS,NURS,,3.33,3,,,23,24,24,26,24,,,
407030,2009,5/11/2013,BIOL,BIOL,,,,,,18,21,28,23,23,,,
410023,2009,,ENGL,,,,,,,30,32,33,26,30,,,
422425,2009,5/11/2013,ACCT,FINA,,,,,,32,29,33,31,31,,,
424757,2009,5/11/2013,BIOL,BIOL,,,,,,29,24,29,27,27,,,
425123,2009,5/11/2013,BA  ,FINA,,,,,,22,17,21,22,21,490,470,960
433094,2009,5/11/2013,EXSC,EXSC,,2.33,2,3.33,2,26,20,23,24,23,,,
433851,2009,5/11/2013,CHEM,BIOL,,,,,,22,21,25,27,23,,,
446376,2009,8/12/2014,EXSC,EXSC,,2.67,2.33,3,4,29,20,31,25,26,,,
447722,2009,8/13/2013,UNDE,ACCT,,,,,,,,,,,410,520,930
449203,2009,5/11/2013,PNRS,NURS,,2.33,2.67,,,28,27,26,22,26,,,
455144,2009,5/11/2013,ELED,ELED,,,,,,21,24,29,25,24,,,
455294,2009,,EDMI,,,,,,,20,21,21,23,20,,,
456171,2009,,FLIS,,,,,,,30,22,29,26,27,,,
457947,2009,5/11/2013,CJS.,CJS.,,,,,3,26,16,30,23,24,,,
471066,2009,5/11/2013,ACCT,ACCT,,,,4,,22,26,28,21,24,500,530,1030
476975,2009,5/11/2013,BA  ,ECON,,,,,,,,,,,580,640,1220
479670,2009,5/11/2013,UNDE,PSYC,,,,,4,23,22,27,22,24,,,
483478,2009,5/11/2013,UNDE,PSYC,,,,,,22,24,21,22,22,,,
483483,2009,5/10/2014,UNDE,LS  ,,,,,3,30,26,33,28,29,,,
485351,2009,5/11/2013,CHEM,CHEM,,,,,,24,25,24,25,25,,,
486104,2009,12/18/2013,PSYC,PSYC,,,,,,25,22,22,22,23,,,
486216,2009,,BA  ,,,,,,,18,21,21,22,21,510,520,1020
491209,2009,5/11/2013,PSYC,PHYS,,,,,,30,31,34,30,31,,,
492563,2009,5/11/2013,ACCT,ACCT,,,,,4,29,35,33,25,31,,,
496416,2009,5/10/2014,UNDE,MUST,,,,,,15,23,16,17,18,470,520,990
500285,2009,,PNRS,,,2,2.67,,,25,18,25,19,22,,,
500618,2009,5/11/2013,ACCT,ACCT,,,,,,25,26,29,23,26,,,
501012,2009,5/11/2013,EXSC,EXSC,,2.33,2.33,4,3.67,19,25,22,24,23,,,
501142,2009,5/11/2013,BIOL,BIOL,,,,,,,,,,,570,560,1130
502043,2009,,ARTA,,,,,,,22,15,27,19,21,,,
502438,2009,5/10/2014,PNRS,NURS,,2.33,2.33,,,20,23,26,23,22,,,
502507,2009,,ELED,,,,,,,23,22,19,24,22,,,
502744,2009,5/11/2013,PNRS,NURS,,3.67,3.33,,,23,18,25,19,21,,,
504953,2009,5/10/2014,BA  ,BA  ,NURA,,3,,,20,25,21,25,22,420,540,960
505589,2009,,ENGL,,,,,,,27,22,29,23,25,,,
509756,2009,5/10/2014,PNRS,NURS,,2.33,2.33,,,21,25,24,21,23,,,
509887,2009,5/11/2013,UNDE,P.T.,,3,3,4,4,28,25,25,25,26,560,590,1150
510015,2009,,PNRS,,,2,2,,,20,20,18,20,19,,,
512623,2009,,MUS ,,,,,,,30,23,31,27,28,,,
515380,2009,5/11/2013,CHEM,CHEM,,,,,,,,,,,590,670,1260
515413,2009,,PNRS,,,2.33,3,,,26,28,23,30,27,,,
546715,2009,5/11/2013,ACCT,ACCT,,,,,4,25,26,25,29,26,,,
570901,2009,,BIOL,,,,,,,,,,,,550,550,1100
571508,2009,12/18/2013,ACCT,ACCT,,,,,3.67,21,27,20,24,23,420,620,1040
620642,2009,12/19/2012,BIOL,BIOL,,,,,,26,28,31,24,27,,,
623095,2009,,CJS.,,,,,,2,14,18,24,19,19,420,440,860
296504,2010,,HIST,,,,,,,24,17,24,21,22,,,
420122,2010,12/17/2014,BA  ,EDMI,,,,,,22,22,20,20,21,,,
429344,2010,12/17/2014,EXSC,LS  ,,3,,3,3,26,27,22,23,24,,,
430456,2010,5/10/2014,ACCT,ACCT,,,,,,25,23,20,21,22,,,
433744,2010,5/10/2014,BIOL,BIOL,,3,,,,30,32,25,30,28,560,610,1170
449307,2010,12/17/2014,PNRS,FINA,,2.33,2,,,24,26,27,23,25,,,
454882,2010,5/10/2014,ACCT,HIST,,,,,4,22,24,28,23,23,,,
472430,2010,,UNDE,,,,,,,,,,,,520,480,1000
474776,2010,5/10/2014,AIT ,AIT ,,,,,,21,23,18,23,21,,,
475717,2010,,ACCT,,,,,,,28,26,31,23,26,,,
477824,2010,5/10/2014,PSYC,PSYC,,,,,4,26,22,24,24,24,,,
478264,2010,,HIST,,,,,,,17,19,17,18,18,590,510,1070
478312,2010,5/10/2014,BIOL,BA  ,,,,,,20,24,23,26,23,,,
478672,2010,5/10/2014,CJS.,CJS.,,2.33,,,,25,15,20,22,21,,,
478763,2010,5/10/2014,MAAC,MAAC,,,,,,23,33,25,27,26,,,
481709,2010,5/10/2014,PNRS,NURS,,3,3,,,29,26,36,29,29,,,
481803,2010,8/12/2014,MUST,MUST,,,,,,33,33,28,34,32,640,730,1370
482448,2010,,PSYC,,,,,,,26,25,30,27,27,,,
483558,2010,,MUS ,,,,,,,,,,,,620,770,1390
487036,2010,,BA  ,,,,,,,28,26,31,23,27,610,590,1200
488692,2010,5/9/2015,PNRS,NURS,,2,3,,,28,19,25,23,24,,,
491638,2010,5/10/2014,PNRS,PSYC,,2,3,,,26,25,25,26,25,,,
493009,2010,5/10/2014,EXSC,P.T.,,3.33,4,4,4,27,27,31,24,27,670,670,1340
497015,2010,,ENGL,,,,,,,28,17,31,22,24,,,
506329,2010,5/10/2014,PS  ,ACCT,,,,,,30,27,35,29,30,,,
521268,2010,,UNDE,,,,,,,17,24,17,22,20,,,
546928,2010,5/10/2014,BIOL,AIT ,,,,,,20,17,18,20,19,,,
567037,2010,5/10/2014,CHEM,CHEM,,,,4,,29,25,34,27,29,,,
567726,2010,5/10/2014,COMM,COMM,,,,,,21,18,24,21,21,,,
568550,2010,5/10/2014,PMLS,MDLS,,4,4,,,30,30,30,25,29,,,
569228,2010,12/18/2013,ELED,ELED,,,,,,21,22,24,22,22,,,
573104,2010,5/10/2014,CHEM,SOCI,,,,,,,,,,,430,520,950
615611,2010,5/10/2014,EXSC,EXSC,,3,3,4,4,27,27,26,25,26,,,
618799,2010,,MUST,,,,,,,,,,,,670,640,1310
619093,2010,5/10/2014,COMM,BA  ,,,,,,27,22,23,22,22,,,
621072,2010,5/10/2014,ELED,ELED,,,,,,21,19,24,24,22,,,
621568,2010,12/17/2014,ELED,BA  ,,,,,,21,19,25,24,22,,,
623757,2010,5/10/2014,UNDE,PSYC,,,,,2.67,21,21,21,20,21,,,
624341,2010,,EXSC,,,,,0,,18,23,17,24,21,,,
625091,2010,,FLIS,,,,,,,33,23,30,26,28,,,
626132,2010,5/10/2014,UNDE,BA  ,,,,,4,26,27,23,22,25,,,
627628,2010,5/9/2015,BA  ,FINA,,,,,,26,28,31,27,28,,,
627772,2010,,BA  ,,,,,,,,,,,,410,480,890
627989,2010,5/10/2014,MAAC,MATH,,,,,,,,,,,620,670,1290
628378,2010,12/17/2014,PSYC,PSYC,,,,,,25,19,23,20,21,,,
629095,2010,,EXSC,,,2,,3.67,3.33,24,23,22,23,22,450,560,1010
629778,2010,,PSYC,,,,,,,32,21,23,23,23,,,
634071,2010,5/10/2014,BIOL,BIOL,,,,,,20,23,22,22,22,,,
634769,2010,5/9/2015,PSYC,PSYC,,,,3,,23,18,23,23,22,,,
635120,2010,,EXSC,,,3,2.33,4,4,32,29,34,29,30,,,
637846,2010,5/10/2014,EXSC,EXSC,,3,3.33,4,4,28,25,23,24,25,,,
649965,2010,5/9/2015,UNDE,BA  ,,,,2.33,0.67,25,20,22,20,22,500,460,960
650166,2010,5/10/2014,ACCT,ACCT,,,,,,24,27,26,28,26,,,
650334,2010,,BIOL,,,,,,,31,26,29,25,28,,,
650410,2010,,UNDE,,,,,,,,,,,,480,530,1010
650503,2010,5/10/2014,BIOL,NURS,,4,,,,21,25,29,23,25,,,
651097,2010,12/19/2012,HIST,HIST,,,,,,23,25,27,25,25,,,
543591,2011,5/9/2015,ELED,ELED,,,,,,32,28,28,28,28,470,580,1050
548640,2011,5/9/2015,BIOL,BIOL,,,,,,32,36,36,36,35,720,800,1520
565673,2011,5/9/2015,COMM,COMM,,,,,,27,29,24,24,26,540,670,1210
566177,2011,5/9/2015,PNRS,NURS,,4,3.33,,,23,26,25,24,25,460,540,1000
568320,2011,,UNDE,,,2,,,,25,23,28,25,24,,,
569147,2011,5/9/2015,COMM,COMM,,,,,,22,19,20,22,21,,,
573406,2011,5/9/2015,BA  ,BA  ,,,,,,,,,,,620,590,1210
620197,2011,,UNDE,,,,,,,22,18,20,20,20,,,
625631,2011,5/9/2015,UNDE,NURS,,3,3,3,2.33,24,19,26,23,22,,,
627849,2011,5/9/2015,ELED,ELED,,,,,,29,25,31,28,28,570,520,1090
628956,2011,,UNDE,,,,,,,28,24,26,26,26,,,
650905,2011,5/9/2015,EXSC,EXSC,,2.33,2.33,3,3,16,20,19,23,19,,,
655746,2011,,EXSC,,ELED,2,2,3,3.33,23,26,30,26,26,,,
662958,2011,,EXSC,,,2,,3,,21,26,20,25,23,,,
668110,2011,,BA  ,,PSYC,,,,3.67,19,23,18,21,20,,,
671660,2011,5/9/2015,MUST,PSYC,,,,,,22,24,19,24,22,,,
678321,2011,5/9/2015,UNDE,SPAN,,,,,3,26,18,24,21,22,,,
682644,2011,5/9/2015,PSYC,PSYC,,,,,,27,17,26,22,23,,,
786733,2011,5/9/2015,BA  ,ECON,,,,,,30,26,33,29,30,540,530,1070
868509,2011,12/17/2014,ELED,ELED,,,,,,24,25,23,28,24,,,
868740,2011,,ELED,,,,,,,24,22,23,25,23,,,
883041,2011,,EXSC,,FINA,2,,3,,29,28,23,25,26,,,
884855,2011,5/9/2015,UNDE,MATH,,,,,,35,29,25,23,28,670,650,1320
886568,2011,5/9/2015,EXSC,EXSC,,2,2.33,3,3,24,24,18,23,22,490,590,1080
886581,2011,,BA  ,,,,,,,18,22,21,24,21,,,
886648,2011,5/9/2015,PNRS,NURS,,3,4,,,26,16,30,22,24,,,
887612,2011,,PSYC,,,,,,,,,,,,570,590,1160
906987,2011,,EXSC,,,3,,2.33,3.33,24,25,25,24,25,580,550,1130
907619,2011,,BA  ,,,,,,,22,18,24,24,22,,,
907692,2011,,PSYC,,,2.33,2.33,2,3,29,20,28,25,26,,,
908387,2011,5/9/2015,ELED,ELED,,,,,,25,20,24,22,22,,,
910237,2011,5/9/2015,PNRS,NURS,,3.67,3.67,,,28,28,32,30,28,,,
923254,2011,5/9/2015,EXSC,EXSC,,3,3,3.67,4,25,24,30,24,26,,,
923282,2011,,UNDE,,,2,1,,4,22,22,21,23,21,,,
936350,2011,5/9/2015,BIOL,BIOL,,,,,,26,17,29,23,24,,,
936414,2011,5/9/2015,PSYC,PSYC,,,,,,25,26,28,23,25,,,
941156,2011,5/9/2015,CHEM,CHEM,,,,,,29,27,28,31,29,610,520,1130
942158,2011,5/9/2015,BIOL,MDLS,,2,2,,,23,24,24,24,24,,,
942625,2011,,PNRS,,,2,3,,,,,,,,440,590,1030
942868,2011,,ART ,,,,,,,26,19,21,23,22,,,
943948,2011,5/9/2015,PNRS,NURS,,4,4,,,29,26,33,26,28,,,
944298,2011,,UNDE,,,,,,,28,25,28,21,26,,,
944301,2011,,UNDE,,BA  ,,,,4,21,23,19,24,22,,,
946408,2011,8/11/2015,UNDE,BA  ,,,,,2.33,22,25,19,24,23,500,590,1090
946427,2011,,PNRS,,,,,,,25,20,22,20,22,490,490,980
946999,2011,5/9/2015,EXSC,P.T.,,4,4,4,4,,,,,,530,430,960
947001,2011,5/9/2015,PNRS,COMM,,,,,,17,17,19,21,19,280,260,540
947942,2011,5/9/2015,PNRS,NURS,,2.67,2.67,,,,,,,,520,520,1080
951145,2011,,ART ,,ART ,,,,,,,,,,480,420,900
954777,2011,,FLIS,,,,,,,33,21,29,23,27,,,
984476,2011,,PNRS,,,3,1,,,28,26,24,25,26,,,
984892,2011,,UNDE,,,,,,,25,18,26,21,23,,,
985515,2011,5/9/2015,HIST,HIST,,,,,,25,24,33,28,28,,,
990666,2011,,BIOL,,CHEM,,,,,,,,,,530,670,1200
957894,2011,,SOCI,,,,,,,22,20,25,23,23,530,460,990
616778,2011,5/9/2015,MUS ,MUS ,,,,,,26,25,29,23,26,570,460,1030
617172,2011,5/10/2014,CS  ,CS  ,,,,,,,,,,,630,730,1360
412042,2008,,ART ,,,,,,,29,23,24,24,24,,,
426384,2008,5/12/2012,MATH,NURS,,3,3,,,26,27,20,22,23,,,
395427,2008,5/11/2013,CSIS,ENGL,,,,,,22,23,18,19,20,,,
106730,2011,5/9/2015,UNDE,BA  ,,,,,,27,26,31,27,28,,,
421971,2008,,BA  ,,,,,,,22,22,25,22,23,,,
423030,2008,,PSYC,,,,,,,25,26,28,24,26,,,
424938,2008,,BA  ,,,3,2.33,,,22,24,25,21,22,520,540,1030
425101,2008,5/12/2012,UNDE,P.T.,,4,4,4,4,29,24,27,25,26,,,
427240,2008,5/12/2012,ACCT,ECON,,,,,,26,25,23,23,24,,,
428053,2008,5/12/2012,PSYC,PSYC,,,,,,24,23,18,23,22,,,
428138,2008,,EDMI,,,,,,,21,17,26,21,21,,,
430609,2008,,UNDE,,,1,,,,23,17,29,22,23,,,
432108,2008,,BA  ,,,,,,,32,25,20,29,27,,,
433498,2008,5/11/2013,UNDE,COMM,,,,,,,,,,,520,520,1040
433594,2008,,ELED,,,,,,,19,15,21,21,19,,,
434456,2008,,PSYC,,,,,,,26,19,30,24,25,,,
437418,2008,5/12/2012,BIOL,BIOL,,,,,,28,25,30,25,27,,,
440271,2008,5/12/2012,PNRS,NURS,,3.33,3,,,31,22,34,25,26,,,
446115,2008,5/12/2012,BA  ,PSYC,,,,,,21,23,24,18,22,560,510,1070
446871,2008,5/11/2013,UNDE,PSYC,,,,,,26,25,24,28,26,,,
453914,2008,,MUST,,,,,,,33,29,33,29,31,,,
455148,2008,12/19/2012,BA  ,BA  ,,,,,,,,,,,460,600,1060
457062,2008,5/12/2012,MUS ,MUS ,,,,3,,26,25,28,26,26,,,
508167,2011,5/9/2015,UNDE,BA  ,,,,,4,32,26,30,29,29,590,630,1220
351306,2008,5/12/2012,BIOL,BA  ,,,,,,27,25,30,33,29,,,
367433,2008,,ENGL,,,,,,,20,20,22,18,20,530,470,980
367539,2008,5/12/2012,CE  ,COMM,,,,,,21,25,27,20,21,,,
371545,2008,,PNRS,,,2,2.33,,,23,18,25,24,23,,,
377639,2008,5/12/2012,UNDE,CJS.,,,,,,19,25,26,20,23,,,
378815,2008,8/10/2012,COMM,PSYC,,,,,3.67,24,18,24,20,21,,,
392611,2008,5/12/2012,BIOL,BIOL,,,,,,21,25,26,21,23,,,
396748,2008,5/11/2013,PNRS,NURS,,2.67,2,,,21,21,22,20,21,,,
400019,2008,,ENGL,,,,,,,35,26,34,29,31,,,
408185,2008,,CJS.,,,,,,,15,16,27,21,20,,,
408550,2008,5/12/2012,UNDE,MUS ,,,,,,33,31,33,26,31,,,
411466,2008,,PNRS,,,3,2.33,,,25,24,24,23,24,,,
415805,2008,12/14/2011,ARTA,ARTA,,,,,,28,25,28,25,27,,,
420361,2008,12/19/2012,BIOL,FINA,,,,4,,23,27,24,20,24,,,
420908,2008,,UNDE,,,,,,,22,23,26,28,25,,,
400602,2009,5/11/2013,PSYC,FLIS,,,,,,33,26,32,27,30,,,
571396,2009,,PNRS,,,,,,,24,16,29,17,22,,,
492521,2009,5/11/2013,ACCT,BA  ,CACT,,,,,21,23,26,30,25,,,
565972,2010,5/10/2014,ART ,ART ,,,,,,25,23,26,25,25,,,
423495,2008,5/12/2012,UNDE,PHYS,,,,,,33,30,24,25,27,580,690,1270
106616,2012,,EXSC,,EXSC,3,3,3,4,22,25,27,21,24,,,
106724,2012,,EXSC,,,0,,0.67,0,33,25,28,29,29,,,
227006,2012,,PNRS,,NURS,2.67,3,,,22,23,20,22,22,500,590,1090
255269,2012,,UNDE,,PSYC,,,,,27,18,25,24,24,570,500,1070
342140,2012,,PNRS,,PSYC,2.33,3,,,29,27,29,27,28,,,
629148,2012,,ELED,,ELED,,,,,27,26,29,26,26,,,
640932,2012,,BIOL,,BIOL,,,,,21,24,21,23,22,,,
654763,2012,,CS  ,,,,,,,26,27,29,27,27,,,
662912,2012,,MAAC,,MAAC,,,,,25,23,23,26,24,,,
671539,2012,,PNRS,,NURS,3,3,,,33,19,33,22,27,630,500,1130
674074,2012,,BIOL,,,,,,,22,22,23,26,23,,,
676611,2012,,BIOL,,,,,,,,,,,,460,610,1050
676985,2012,,BA  ,,NURS,3.67,3.33,,,19,24,23,26,23,,,
677537,2012,,BIOL,,BIOL,,,,,28,25,26,28,26,,,
678251,2012,,MUS ,,MUS ,3,2,,,31,25,23,27,26,,,
679922,2012,,EXSC,,EXSC,3,3,2.67,3,21,19,23,27,23,,,
681273,2012,,DAT ,,,,,,,21,23,20,22,21,,,
681887,2012,,ELED,,ELED,,,,,31,25,32,25,28,610,500,1100
684172,2012,,MATH,,FINA,,,,,,,,,,570,580,1150
958522,2012,,UNDE,,COMM,3.33,3,3.67,4,23,20,26,20,22,,,
982414,2012,,EXSC,,P.T.,4,4,4,4,34,31,35,28,32,,,
982443,2012,,ENGL,,ELED,,,,,33,25,35,27,30,,,
997016,2012,,THEA,,BA  ,,,,,24,21,23,22,22,,,
997065,2012,,FLIS,,,,,,,33,25,32,24,28,,,
998839,2012,,BIOL,,PS  ,,,,,18,15,31,25,22,,,
1001980,2012,,PNRS,,,2,,,,20,20,22,21,21,,,
1002308,2012,,BMB ,,,,,,,26,24,30,25,26,,,
1002552,2012,,CJS.,,CJS.,,,,,,,,,,490,470,960
1004824,2012,,BA  ,,ENVS,,,,,23,24,24,24,23,550,560,1110
1005090,2012,,BIOL,,PSYC,,,,,21,18,27,23,22,,,
1005158,2012,,BIOL,,BIOL,,,,,29,19,34,22,26,,,
1006172,2012,,BA  ,,,0,,0,4,25,25,29,25,26,,,
1006212,2012,,EXSC,,,2,2,2.33,,22,24,25,22,23,,,
1006226,2012,,PNRS,,NURS,3,3,,,26,24,29,24,26,,,
1006765,2012,,USEC,,ELED,,,,,21,22,20,19,19,,,
1006783,2012,,EXSC,,R.T.,3,2.67,4,4,22,16,25,19,21,440,410,850
1007564,2012,,PNRS,,PSYC,2.67,2,,,24,20,28,22,23,520,470,990
1008909,2012,,MUST,,MUS ,,,,,,,,,,520,640,1180
1010223,2012,,EXSC,,THEO,2,,1,0.67,24,25,19,20,22,,,
1010234,2012,,BIOL,,BIOL,,,,,27,26,28,25,27,600,560,1160
1010420,2012,,BA  ,,PSYC,,,,,25,21,27,23,24,,,
1010975,2012,,COMM,,COMM,,,,,28,17,25,22,23,,,
1012013,2012,,BIOL,,EXSC,4,4,4,4,26,25,29,25,26,,,
1012497,2012,,PSYC,,,,,,,21,18,21,23,21,,,
1013120,2012,,UNDE,,,,,,,24,30,24,25,26,510,680,1190
1014075,2012,,PNRS,,,4,,,,27,28,32,25,28,,,
1014323,2012,,ELED,,ELED,,,,,20,21,29,23,23,,,
1014837,2012,,CJS.,,CJS.,,,,4,23,26,26,24,25,,,
1016747,2012,,ELED,,ELED,,,,,26,22,22,23,23,,,
1018808,2012,,UNDE,,COMM,,,,4,,,,,,500,450,950
1021864,2012,,PNRS,,NURS,3,4,,,26,24,25,23,24,,,
1022806,2012,,COMM,,COMM,,,,,,,,,,510,550,1060
1025675,2012,,BIOL,,BIOL,,,,,27,23,22,25,24,490,600,1090
1029087,2012,,UNDE,,NURS,3.33,4,3,,21,23,20,21,21,470,530,1000
1029790,2012,,BA  ,,BA  ,,,,3,20,25,21,21,22,390,440,830
1036583,2012,,THEO,,,,,,,25,19,22,22,22,510,540,1050
1037776,2012,,MUST,,,,,,,21,26,20,25,23,,,
107081,2013,,CHEM,,PSYC,,,,,22,19,20,24,21,,,
957275,2013,,PNRS,,NURS,4,4,,,26,27,36,27,29,,,
961088,2013,,UNDE,,BIOL,,,,,25,24,21,25,24,,,
976350,2013,,BIOL,,,,,,,21,24,20,24,22,,,
983239,2013,,UNDE,,ENGL,,,,,35,28,35,28,31,,,
984742,2013,,EXSC,,EXSC,3,3.33,3,4,32,29,25,29,29,,,
985498,2013,,ELED,,ELED,,,,,17,26,16,19,19,,,
64147,2009,12/18/2013,BIOL,BA  ,,,,,,25,26,26,26,26,,,
106186,2009,5/11/2013,EXSC,P.T.,,3,3,4,3,29,24,27,25,26,,,
106259,2009,5/11/2013,COMM,COMM,,,,,,21,23,23,23,23,,,
362533,2009,5/11/2013,ACCT,ACCT,,,,,,28,31,30,31,30,,,
402751,2009,,MATH,,,,,,,30,28,30,26,28,,,
403872,2009,5/11/2013,ACCT,ECON,,,,,,,,,,,610,670,1280
407668,2009,5/12/2012,PSYC,PSYC,,2,,,,23,19,27,20,22,,,
414683,2009,5/11/2013,BIOL,R.T.,,4,4,,,31,30,31,26,28,,,
415693,2009,5/11/2013,ENGL,ENGL,,,,,,29,27,32,27,29,,,
416966,2009,,EXSC,,,3.33,3.33,4,,26,27,22,24,25,,,
419026,2009,5/11/2013,EXSC,P.T.,,4,4,4,4,26,27,31,30,27,,,
425545,2009,5/11/2013,UNDE,COMM,,,,,,24,26,29,29,26,610,580,1180
425973,2009,12/18/2013,UNDE,BA  ,,,,,4,25,24,29,22,25,,,
428023,2009,12/18/2013,ELED,ELED,,,,,,23,16,18,18,19,390,430,810
433818,2009,12/18/2013,UNDE,EDMI,,,,,,21,24,21,23,22,,,
433954,2009,5/11/2013,BIOL,BMB ,,,,,,30,25,33,27,29,,,
446298,2009,5/11/2013,UNDE,MATH,,,,,,30,26,33,28,29,,,
449137,2009,5/11/2013,BA  ,P.T.,,4,4,4,4,,,,,,550,570,1120
454934,2009,5/10/2014,PNRS,NURS,,3,3.33,,,30,26,29,25,28,560,630,1190
470580,2009,5/11/2013,HIST,FLIS,,,,,,34,27,35,30,32,,,
473975,2009,,ENGL,,,,,,,,,,,,580,570,1150
479805,2009,5/11/2013,EXSC,EXSC,,4,3.67,4,4,30,26,33,25,28,660,520,1180
483592,2009,5/11/2013,PNRS,NURS,,2,2,,,23,27,30,25,26,540,530,1070
483806,2009,5/11/2013,UNDE,BA  ,,,,,3,,,,,,500,580,1080
484876,2009,,EDMI,,,,,,,,,,,,520,620,1140
